127.0.0.1 - - [10/Mar/2023:13:53:04 +0900] "GET / HTTP/1.1" 404 807
0:0:0:0:0:0:0:1 - - [10/Mar/2023:13:53:05 +0900] "GET /MVC_Board/ HTTP/1.1" 200 1097
0:0:0:0:0:0:0:1 - - [10/Mar/2023:13:53:05 +0900] "GET /MVC_Board/css/inc.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [10/Mar/2023:13:53:05 +0900] "GET /MVC_Board/css/main.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [10/Mar/2023:13:53:05 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [10/Mar/2023:13:53:08 +0900] "GET /MVC_Board/BoardList.bo HTTP/1.1" 200 4781
0:0:0:0:0:0:0:1 - - [10/Mar/2023:13:53:26 +0900] "GET /MVC_Board/BoardList.bo?pageNum=2 HTTP/1.1" 200 4800
0:0:0:0:0:0:0:1 - - [10/Mar/2023:13:54:09 +0900] "GET /MVC_Board/BoardList.bo?pageNum=3 HTTP/1.1" 200 4842
0:0:0:0:0:0:0:1 - - [10/Mar/2023:13:54:10 +0900] "GET /MVC_Board/BoardList.bo?pageNum=4 HTTP/1.1" 200 4748
0:0:0:0:0:0:0:1 - - [10/Mar/2023:13:54:12 +0900] "GET /MVC_Board/BoardList.bo?pageNum=5 HTTP/1.1" 200 4006
0:0:0:0:0:0:0:1 - - [10/Mar/2023:13:54:16 +0900] "GET /MVC_Board/BoardList.bo?pageNum=4 HTTP/1.1" 200 4748
0:0:0:0:0:0:0:1 - - [10/Mar/2023:13:54:17 +0900] "GET /MVC_Board/BoardList.bo?pageNum=3 HTTP/1.1" 200 4842
0:0:0:0:0:0:0:1 - - [10/Mar/2023:13:54:17 +0900] "GET /MVC_Board/BoardList.bo?pageNum=2 HTTP/1.1" 200 4800
0:0:0:0:0:0:0:1 - - [10/Mar/2023:13:54:18 +0900] "GET /MVC_Board/BoardList.bo?pageNum=1 HTTP/1.1" 200 4781
0:0:0:0:0:0:0:1 - - [10/Mar/2023:13:54:33 +0900] "GET /MVC_Board/BoardDetail.bo?board_num=42&pageNum=1 HTTP/1.1" 200 2594
0:0:0:0:0:0:0:1 - - [10/Mar/2023:13:56:18 +0900] "GET /MVC_Board/BoardList.bo?pageNum=1 HTTP/1.1" 200 4781
0:0:0:0:0:0:0:1 - - [10/Mar/2023:13:56:20 +0900] "GET /MVC_Board/BoardDetail.bo?board_num=45&pageNum=1 HTTP/1.1" 200 2665
0:0:0:0:0:0:0:1 - - [10/Mar/2023:13:56:22 +0900] "GET /MVC_Board/BoardList.bo?pageNum=1 HTTP/1.1" 200 4781
0:0:0:0:0:0:0:1 - - [10/Mar/2023:13:56:23 +0900] "GET /MVC_Board/BoardDetail.bo?board_num=47&pageNum=1 HTTP/1.1" 200 2588
0:0:0:0:0:0:0:1 - - [10/Mar/2023:13:56:25 +0900] "GET /MVC_Board/BoardDeleteForm.bo?board_num=47&pageNum=1 HTTP/1.1" 200 1034
0:0:0:0:0:0:0:1 - - [10/Mar/2023:13:56:31 +0900] "GET /MVC_Board/BoardList.bo?pageNum=1 HTTP/1.1" 200 4781
0:0:0:0:0:0:0:1 - - [10/Mar/2023:13:56:33 +0900] "GET /MVC_Board/BoardWriteForm.bo HTTP/1.1" 200 2477
0:0:0:0:0:0:0:1 - - [10/Mar/2023:13:56:33 +0900] "GET /MVC_Board/css/subpage.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [10/Mar/2023:13:56:40 +0900] "POST /MVC_Board/BoardWritePro.bo HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [10/Mar/2023:13:56:40 +0900] "GET /MVC_Board/BoardList.bo HTTP/1.1" 200 4786
0:0:0:0:0:0:0:1 - - [10/Mar/2023:13:56:41 +0900] "GET /MVC_Board/BoardDetail.bo?board_num=48&pageNum=1 HTTP/1.1" 200 2606
0:0:0:0:0:0:0:1 - - [10/Mar/2023:13:56:42 +0900] "GET /MVC_Board/BoardDeleteForm.bo?board_num=48&pageNum=1 HTTP/1.1" 200 1034
0:0:0:0:0:0:0:1 - - [10/Mar/2023:14:30:24 +0900] "GET /MVC_Board/BoardDeleteForm.bo?board_num=48&pageNum=1 HTTP/1.1" 500 1576
0:0:0:0:0:0:0:1 - - [10/Mar/2023:14:30:40 +0900] "GET /MVC_Board/BoardDeleteForm.bo?board_num=48&pageNum=1 HTTP/1.1" 200 1034
0:0:0:0:0:0:0:1 - - [10/Mar/2023:14:30:44 +0900] "POST /MVC_Board/BoardDeletePro.bo HTTP/1.1" 200 82
0:0:0:0:0:0:0:1 - - [10/Mar/2023:14:30:48 +0900] "POST /MVC_Board/BoardDeletePro.bo HTTP/1.1" 200 82
0:0:0:0:0:0:0:1 - - [10/Mar/2023:14:31:30 +0900] "GET /MVC_Board/BoardDeleteForm.bo?board_num=48&pageNum=1 HTTP/1.1" 200 1034
0:0:0:0:0:0:0:1 - - [10/Mar/2023:14:31:32 +0900] "POST /MVC_Board/BoardDeletePro.bo HTTP/1.1" 200 82
0:0:0:0:0:0:0:1 - - [10/Mar/2023:14:31:34 +0900] "POST /MVC_Board/BoardDeletePro.bo HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [10/Mar/2023:14:35:26 +0900] "GET /MVC_Board/BoardDeleteForm.bo?board_num=48&pageNum=1 HTTP/1.1" 200 1034
0:0:0:0:0:0:0:1 - - [10/Mar/2023:14:35:26 +0900] "GET /MVC_Board/BoardDeleteForm.bo?board_num=48&pageNum=1 HTTP/1.1" 200 1034
0:0:0:0:0:0:0:1 - - [10/Mar/2023:14:35:26 +0900] "GET /MVC_Board/BoardDeleteForm.bo?board_num=48&pageNum=1 HTTP/1.1" 200 1034
0:0:0:0:0:0:0:1 - - [10/Mar/2023:14:35:28 +0900] "POST /MVC_Board/BoardDeletePro.bo HTTP/1.1" 200 82
0:0:0:0:0:0:0:1 - - [10/Mar/2023:14:35:30 +0900] "POST /MVC_Board/BoardDeletePro.bo HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [10/Mar/2023:15:16:57 +0900] "GET /MVC_Board/BoardDetail.bo?board_num=48&pageNum=1 HTTP/1.1" 200 2606
0:0:0:0:0:0:0:1 - - [10/Mar/2023:15:16:57 +0900] "GET /MVC_Board/BoardDetail.bo?board_num=48&pageNum=1 HTTP/1.1" 200 2606
